"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Man-made staple fibres",1155,"Artificial Fibers Waste",115505,"Textiles",11,42163526,2003
"Man-made staple fibres",1155,"Processed Synthetic Staple Fibers",115506,"Textiles",11,18313507,2003
"Man-made staple fibres",1155,"Processed Artificial Staple Fibers",115507,"Textiles",11,9888638,2003
"Man-made staple fibres",1155,"Non-Retail Artificial Staple Fibers Sewing Thread",115508,"Textiles",11,46930473,2003
"Man-made staple fibres",1155,"Non-Retail Synthetic Staple Fibers Yarn",115509,"Textiles",11,104642858,2003
"Man-made staple fibres",1155,"Non-Retail Artificial Staple Fibers Yarn",115510,"Textiles",11,5827681,2003
"Man-made staple fibres",1155,"Retail Artificial Staple Fibers Yarn",115511,"Textiles",11,7347973,2003
"Man-made staple fibres",1155,"Synthetic Fabrics",115512,"Textiles",11,132912593,2003
"Man-made staple fibres",1155,"Light Synthetic Cotton Fabrics",115513,"Textiles",11,163450771,2003
"Man-made staple fibres",1155,"Heavy Synthetic Cotton Fabrics",115514,"Textiles",11,101081551,2003
"Man-made staple fibres",1155,"Other Synthetic Fabrics",115515,"Textiles",11,101835608,2003
"Man-made staple fibres",1155,"Woven Fabric of Synthetic Staple Fibers",115516,"Textiles",11,85687065,2003
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Wadding",115601,"Textiles",11,129104100,2003
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Felt",115602,"Textiles",11,87200502,2003
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Non-woven Textiles",115603,"Textiles",11,945246736,2003
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Rubber Textiles",115604,"Textiles",11,34459933,2003
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Metallic Yarn",115605,"Textiles",11,5846153,2003
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Gimp Yarn",115606,"Textiles",11,17791117,2003
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Twine and Rope",115607,"Textiles",11,75765778,2003
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials",115608,"Textiles",11,19286706,2003
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Other Articles of Twine and Rope",115609,"Textiles",11,20257681,2003
"Carpets & textile floor covers",1157,"Knotted Carpets",115701,"Textiles",11,26799019,2003
"Carpets & textile floor covers",1157,"Hand-Woven Rugs",115702,"Textiles",11,53930292,2003
"Carpets & textile floor covers",1157,"Tufted Carpets",115703,"Textiles",11,564989644,2003
"Carpets & textile floor covers",1157,"Felt Carpets",115704,"Textiles",11,45069580,2003
"Carpets & textile floor covers",1157,"Other Carpets",115705,"Textiles",11,46595243,2003
"Special woven fabrics and tapestries",1158,"Woven Fabrics",115801,"Textiles",11,108767622,2003
"Special woven fabrics and tapestries",1158,"Terry Fabric",115802,"Textiles",11,5219619,2003
"Special woven fabrics and tapestries",1158,"Gauze",115803,"Textiles",11,8365773.000000001,2003
"Special woven fabrics and tapestries",1158,"Tulles and Net Fabric",115804,"Textiles",11,56517502,2003
"Special woven fabrics and tapestries",1158,"Hand-Woven Tapestries",115805,"Textiles",11,3849898,2003
"Special woven fabrics and tapestries",1158,"Narrow Woven Fabric",115806,"Textiles",11,413448814,2003
"Special woven fabrics and tapestries",1158,"Labels",115807,"Textiles",11,119870657,2003
"Special woven fabrics and tapestries",1158,"Ornamental Trimmings",115808,"Textiles",11,31435337,2003
"Special woven fabrics and tapestries",1158,"Metallic Fabric",115809,"Textiles",11,3148382,2003
"Special woven fabrics and tapestries",1158,"Embroidery",115810,"Textiles",11,26925812,2003
"Special woven fabrics and tapestries",1158,"Quilted Textiles",115811,"Textiles",11,53556251,2003
"Coated, covered, & laminated fabrics for industrial use",1159,"Gum Coated Textile Fabric",115901,"Textiles",11,15052154,2003
"Coated, covered, & laminated fabrics for industrial use",1159,"Polyamide Fabric",115902,"Textiles",11,113049315,2003
"Coated, covered, & laminated fabrics for industrial use",1159,"Plastic Coated Textile Fabric",115903,"Textiles",11,723248299,2003
"Coated, covered, & laminated fabrics for industrial use",1159,"Linoleum",115904,"Textiles",11,4394134,2003
"Coated, covered, & laminated fabrics for industrial use",1159,"Textile Wall Coverings",115905,"Textiles",11,4994837,2003
"Coated, covered, & laminated fabrics for industrial use",1159,"Rubber Textile Fabric",115906,"Textiles",11,161015578,2003
"Coated, covered, & laminated fabrics for industrial use",1159,"Coated Textile Fabric",115907,"Textiles",11,146153944,2003
"Coated, covered, & laminated fabrics for industrial use",1159,"Textile Wicks",115908,"Textiles",11,3155620,2003
"Coated, covered, & laminated fabrics for industrial use",1159,"Hose Piping Textiles",115909,"Textiles",11,24728498,2003
"Coated, covered, & laminated fabrics for industrial use",1159,"Conveyor Belt Textiles",115910,"Textiles",11,20096459,2003
"Coated, covered, & laminated fabrics for industrial use",1159,"Textiles for technical uses",115911,"Textiles",11,301786983,2003
"Knitted fabrics",1160,"Pile Fabric",116001,"Textiles",11,204090974,2003
"Knitted fabrics",1160,"Light Rubberized Knitted Fabric",116002,"Textiles",11,1241011906,2003
"Knitted clothing accesories",1161,"Knit Men's Coats",116101,"Textiles",11,20665250,2003
"Knitted clothing accesories",1161,"Knit Women's Coats",116102,"Textiles",11,15775317,2003
"Knitted clothing accesories",1161,"Knit Men's Suits",116103,"Textiles",11,125079501,2003
"Knitted clothing accesories",1161,"Knit Women's Suits",116104,"Textiles",11,191776947,2003
"Knitted clothing accesories",1161,"Knit Men's Shirts",116105,"Textiles",11,83369975,2003
"Knitted clothing accesories",1161,"Knit Women's Shirts",116106,"Textiles",11,100379799,2003
"Knitted clothing accesories",1161,"Knit Men's Undergarments",116107,"Textiles",11,156978591,2003
"Knitted clothing accesories",1161,"Knit Women's Undergarments",116108,"Textiles",11,154535489,2003
"Knitted clothing accesories",1161,"Knit T-shirts",116109,"Textiles",11,852754808,2003
"Knitted clothing accesories",1161,"Knit Sweaters",116110,"Textiles",11,479574259,2003
"Knitted clothing accesories",1161,"Knit Babies' Garments",116111,"Textiles",11,34491313,2003
"Knitted clothing accesories",1161,"Knit Active Wear",116112,"Textiles",11,78183389,2003
"Knitted clothing accesories",1161,"Garments of Impregnated Fabric",116113,"Textiles",11,15834622,2003
"Knitted clothing accesories",1161,"Other Knit Garments",116114,"Textiles",11,137705618,2003
"Knitted clothing accesories",1161,"Knit Socks and Hosiery",116115,"Textiles",11,351628102,2003
"Knitted clothing accesories",1161,"Knit Gloves",116116,"Textiles",11,44716738,2003
"Knitted clothing accesories",1161,"Other Knit Clothing Accessories",116117,"Textiles",11,178423644,2003
"Non-knitted clothing accesories",1162,"Non-Knit Men's Coats",116201,"Textiles",11,62944079,2003
"Non-knitted clothing accesories",1162,"Non-Knit Women's Coats",116202,"Textiles",11,20419671,2003
"Non-knitted clothing accesories",1162,"Non-Knit Men's Suits",116203,"Textiles",11,465930537,2003
"Non-knitted clothing accesories",1162,"Non-Knit Women's Suits",116204,"Textiles",11,357662071,2003
"Non-knitted clothing accesories",1162,"Non-Knit Men's Shirts",116205,"Textiles",11,85204434,2003
"Non-knitted clothing accesories",1162,"Non-Knit Women's Shirts",116206,"Textiles",11,69281213,2003
"Non-knitted clothing accesories",1162,"Non-Knit Men's Undergarments",116207,"Textiles",11,36116680,2003
"Non-knitted clothing accesories",1162,"Non-Knit Women's Undergarments",116208,"Textiles",11,39776734,2003
"Non-knitted clothing accesories",1162,"Non-Knit Babies' Garments",116209,"Textiles",11,11043908,2003
"Non-knitted clothing accesories",1162,"Felt or Coated Fabric Garments",116210,"Textiles",11,110810593,2003
"Non-knitted clothing accesories",1162,"Non-Knit Active Wear",116211,"Textiles",11,146357463,2003
"Non-knitted clothing accesories",1162,"Other Women's Undergarments",116212,"Textiles",11,282666434,2003
"Non-knitted clothing accesories",1162,"Handkerchiefs",116213,"Textiles",11,1361971,2003
"Non-knitted clothing accesories",1162,"Scarves",116214,"Textiles",11,6076378,2003
"Non-knitted clothing accesories",1162,"Neck Ties",116215,"Textiles",11,13474530,2003
"Non-knitted clothing accesories",1162,"Non-Knit Gloves",116216,"Textiles",11,12120091,2003
"Non-knitted clothing accesories",1162,"Other Non-Knit Clothing Accessories",116217,"Textiles",11,306160966,2003
"Used clothes & textile articles",1163,"Blankets",116301,"Textiles",11,33700176,2003
"Used clothes & textile articles",1163,"House Linens",116302,"Textiles",11,189442756,2003
"Used clothes & textile articles",1163,"Window Dressings",116303,"Textiles",11,37890740,2003
"Used clothes & textile articles",1163,"Bedspreads",116304,"Textiles",11,28239528,2003
"Used clothes & textile articles",1163,"Packing Bags",116305,"Textiles",11,46222744,2003
"Used clothes & textile articles",1163,"Awnings, Tents, and Sails",116306,"Textiles",11,57519681,2003
"Used clothes & textile articles",1163,"Other Cloth Articles",116307,"Textiles",11,346910246,2003
"Used clothes & textile articles",1163,"Packaged Sewing Sets",116308,"Textiles",11,8458029,2003
"Used clothes & textile articles",1163,"Used Clothing",116309,"Textiles",11,261508635,2003
"Used clothes & textile articles",1163,"Textile Scraps",116310,"Textiles",11,49782138,2003
"Footwear",1264,"Waterproof Footwear",126401,"Footwear and Headwear",12,13576960,2003
"Footwear",1264,"Rubber Footwear",126402,"Footwear and Headwear",12,127421888,2003
"Footwear",1264,"Leather Footwear",126403,"Footwear and Headwear",12,291157774,2003
"Footwear",1264,"Textile Footwear",126404,"Footwear and Headwear",12,61911211,2003
"Footwear",1264,"Other Footwear",126405,"Footwear and Headwear",12,41144509,2003
"Footwear",1264,"Footwear Parts",126406,"Footwear and Headwear",12,185818658,2003
"Headgear",1265,"Hat Forms",126501,"Footwear and Headwear",12,1606085,2003
"Headgear",1265,"Hat Shapes",126502,"Footwear and Headwear",12,1185176,2003
"Headgear",1265,"Felt Hats",126503,"Footwear and Headwear",12,3309595,2003
"Headgear",1265,"Hats",126504,"Footwear and Headwear",12,5843682,2003
"Headgear",1265,"Knitted Hats",126505,"Footwear and Headwear",12,38940838,2003
"Headgear",1265,"Other Headwear",126506,"Footwear and Headwear",12,54807887,2003
"Headgear",1265,"Headbands and Linings",126507,"Footwear and Headwear",12,8089408,2003
"Umbrellas, walking sticks, & whips",1266,"Umbrellas",126601,"Footwear and Headwear",12,7982397,2003
"Umbrellas, walking sticks, & whips",1266,"Walking Sticks",126602,"Footwear and Headwear",12,1418423,2003
"Umbrellas, walking sticks, & whips",1266,"Umbrella and Walking Stick Accessories",126603,"Footwear and Headwear",12,2568801,2003
"Feather articles, feathers, artificial flowers, & articles of human hair",1267,"Bird Skins and Feathers",126701,"Footwear and Headwear",12,4856332,2003
"Feather articles, feathers, artificial flowers, & articles of human hair",1267,"Artificial Vegetation",126702,"Footwear and Headwear",12,30138126,2003
"Feather articles, feathers, artificial flowers, & articles of human hair",1267,"Processed Hair",126703,"Footwear and Headwear",12,4051010,2003
"Feather articles, feathers, artificial flowers, & articles of human hair",1267,"Fake Hair",126704,"Footwear and Headwear",12,18812111,2003
"Stone, plaster, cement, asbestos, mica.",1368,"Curbstones",136801,"Stone And Glass",13,1155567,2003
"Stone, plaster, cement, asbestos, mica.",1368,"Building Stone",136802,"Stone And Glass",13,32076755,2003
"Stone, plaster, cement, asbestos, mica.",1368,"Worked Slate",136803,"Stone And Glass",13,5075773,2003
"Stone, plaster, cement, asbestos, mica.",1368,"Milling Stones",136804,"Stone And Glass",13,136351901,2003
"Stone, plaster, cement, asbestos, mica.",1368,"Abrasive Powder",136805,"Stone And Glass",13,232205839,2003
"Stone, plaster, cement, asbestos, mica.",1368,"Rock Wool",136806,"Stone And Glass",13,194819262,2003
"Stone, plaster, cement, asbestos, mica.",1368,"Asphalt",136807,"Stone And Glass",13,152525123,2003
"Stone, plaster, cement, asbestos, mica.",1368,"Vegetable Fiber",136808,"Stone And Glass",13,12424632,2003
"Stone, plaster, cement, asbestos, mica.",1368,"Plaster Articles",136809,"Stone And Glass",13,65636359,2003
"Stone, plaster, cement, asbestos, mica.",1368,"Cement Articles",136810,"Stone And Glass",13,107675708,2003
"Stone, plaster, cement, asbestos, mica.",1368,"Asbestos Cement Articles",136811,"Stone And Glass",13,24449456,2003
"Stone, plaster, cement, asbestos, mica.",1368,"Asbestos Fibres",136812,"Stone And Glass",13,14648549,2003
"Stone, plaster, cement, asbestos, mica.",1368,"Friction Material",136813,"Stone And Glass",13,110780968,2003
"Stone, plaster, cement, asbestos, mica.",1368,"Processed Mica",136814,"Stone And Glass",13,14408545,2003
"Stone, plaster, cement, asbestos, mica.",1368,"Other Stone Articles",136815,"Stone And Glass",13,370874665,2003
"Ceramic products",1369,"Bricks",136901,"Stone And Glass",13,6778994,2003
"Ceramic products",1369,"Refractory Bricks",136902,"Stone And Glass",13,146566889,2003
"Ceramic products",1369,"Refractory Ceramics",136903,"Stone And Glass",13,115853491,2003
"Ceramic products",1369,"Ceramic Bricks",136904,"Stone And Glass",13,15215798,2003
"Ceramic products",1369,"Roofing Tiles",136905,"Stone And Glass",13,8673439,2003
"Ceramic products",1369,"Ceramic Pipes",136906,"Stone And Glass",13,2992526,2003
"Ceramic products",1369,"Unglazed Ceramics",136907,"Stone And Glass",13,9900547,2003
"Ceramic products",1369,"Glazed Ceramics",136908,"Stone And Glass",13,27835379,2003
"Ceramic products",1369,"Laboratory Ceramic Ware",136909,"Stone And Glass",13,233858057,2003
"Ceramic products",1369,"Bathroom Ceramics",136910,"Stone And Glass",13,86760227,2003
"Ceramic products",1369,"Porcelain Tableware",136911,"Stone And Glass",13,40770585,2003
"Ceramic products",1369,"Ceramic Tableware",136912,"Stone And Glass",13,56455186,2003
"Ceramic products",1369,"Ornamental Ceramics",136913,"Stone And Glass",13,27825636,2003
"Ceramic products",1369,"Other Ceramic Articles",136914,"Stone And Glass",13,114329409,2003
"Glass & glassware",1370,"Glass Scraps",137001,"Stone And Glass",13,12917755,2003
"Glass & glassware",1370,"Glass Balls",137002,"Stone And Glass",13,140159343,2003
"Glass & glassware",1370,"Cast or Rolled Glass",137003,"Stone And Glass",13,193694153,2003
"Glass & glassware",1370,"Blown Glass",137004,"Stone And Glass",13,22308566,2003
"Glass & glassware",1370,"Float Glass",137005,"Stone And Glass",13,442263794,2003
"Glass & glassware",1370,"Glass with Edge Workings",137006,"Stone And Glass",13,51022080,2003
"Glass & glassware",1370,"Safety Glass",137007,"Stone And Glass",13,606890232,2003
"Glass & glassware",1370,"Insulating Glass",137008,"Stone And Glass",13,33476219,2003
"Glass & glassware",1370,"Glass Mirrors",137009,"Stone And Glass",13,524516172,2003
"Glass & glassware",1370,"Glass Bottles",137010,"Stone And Glass",13,169880998,2003
"Glass & glassware",1370,"Glass Bulbs",137011,"Stone And Glass",13,254769822,2003
"Glass & glassware",1370,"Vacuum Flasks Glass Inners",137012,"Stone And Glass",13,406418,2003
"Glass & glassware",1370,"Interior Decorative Glassware",137013,"Stone And Glass",13,191723001,2003
"Glass & glassware",1370,"Signaling Glassware",137014,"Stone And Glass",13,86568685,2003
"Glass & glassware",1370,"Eyewear and Clock Glass",137015,"Stone And Glass",13,18552620,2003
"Glass & glassware",1370,"Glass Bricks",137016,"Stone And Glass",13,35246651,2003
"Glass & glassware",1370,"Laboratory Glassware",137017,"Stone And Glass",13,147827411,2003
"Glass & glassware",1370,"Glass Beads",137018,"Stone And Glass",13,37624331,2003
"Glass & glassware",1370,"Glass Fibers",137019,"Stone And Glass",13,658942914,2003
"Glass & glassware",1370,"Other Glass Articles",137020,"Stone And Glass",13,118159598,2003
"Precious stones, metals, & pearls",1471,"Pearls",147101,"Precious Metals",14,37385351,2003
"Precious stones, metals, & pearls",1471,"Diamonds",147102,"Precious Metals",14,4081191003,2003
"Precious stones, metals, & pearls",1471,"Precious Stones",147103,"Precious Metals",14,223705227,2003
"Precious stones, metals, & pearls",1471,"Synthetic Reconstructed Jewellery Stones",147104,"Precious Metals",14,41922199,2003
"Precious stones, metals, & pearls",1471,"Precious Stone Dust",147105,"Precious Metals",14,58044424,2003
"Precious stones, metals, & pearls",1471,"Silver",147106,"Precious Metals",14,200741754,2003
"Precious stones, metals, & pearls",1471,"Silver Clad Metals",147107,"Precious Metals",14,7909136,2003
"Precious stones, metals, & pearls",1471,"Gold",147108,"Precious Metals",14,3902378579,2003
"Precious stones, metals, & pearls",1471,"Gold Clad Metals",147109,"Precious Metals",14,3153277,2003
"Precious stones, metals, & pearls",1471,"Platinum",147110,"Precious Metals",14,1277478152,2003
"Precious stones, metals, & pearls",1471,"Platinum Clad Metals",147111,"Precious Metals",14,2573872,2003
"Precious stones, metals, & pearls",1471,"Precious Metal Scraps",147112,"Precious Metals",14,1255487879,2003
"Precious stones, metals, & pearls",1471,"Jewellery",147113,"Precious Metals",14,2041807132,2003
"Precious stones, metals, & pearls",1471,"Metal-Clad Products",147114,"Precious Metals",14,28319231,2003
"Precious stones, metals, & pearls",1471,"Other Precious Metal Products",147115,"Precious Metals",14,166829558,2003
"Precious stones, metals, & pearls",1471,"Pearl Products",147116,"Precious Metals",14,211076563,2003
"Precious stones, metals, & pearls",1471,"Imitation Jewellery",147117,"Precious Metals",14,122539370,2003
"Precious stones, metals, & pearls",1471,"Coin",147118,"Precious Metals",14,6424235,2003
"Iron & steel",1572,"Pig Iron",157201,"Metals",15,34728297,2003
"Iron & steel",1572,"Ferroalloys",157202,"Metals",15,84146790,2003
"Iron & steel",1572,"Iron Reductions",157203,"Metals",15,3816064,2003
"Iron & steel",1572,"Scrap Iron",157204,"Metals",15,2024748206,2003
"Iron & steel",1572,"Iron Powder",157205,"Metals",15,83304007,2003
"Iron & steel",1572,"Iron Ingots",157206,"Metals",15,56770630,2003
"Iron & steel",1572,"Semi-Finished Iron",157207,"Metals",15,82145463,2003
"Iron & steel",1572,"Hot-Rolled Iron",157208,"Metals",15,916779209,2003
"Iron & steel",1572,"Cold-Rolled Iron",157209,"Metals",15,418243033,2003
"Iron & steel",1572,"Coated Flat-Rolled Iron",157210,"Metals",15,575008587,2003
"Iron & steel",1572,"Large Flat-Rolled Iron",157211,"Metals",15,234948261,2003
"Iron & steel",1572,"Large Coated Flat-Rolled Iron",157212,"Metals",15,110043659,2003
"Iron & steel",1572,"Hot-Rolled Iron Bars",157213,"Metals",15,75181390,2003
"Iron & steel",1572,"Raw Iron Bars",157214,"Metals",15,181350633,2003
"Iron & steel",1572,"Other Iron Bars",157215,"Metals",15,112815202,2003
"Iron & steel",1572,"Iron Blocks",157216,"Metals",15,267168858,2003
"Iron & steel",1572,"Iron Wire",157217,"Metals",15,130507298,2003
"Iron & steel",1572,"Stainless Steel Ingots",157218,"Metals",15,35567927,2003
"Iron & steel",1572,"Large Flat-Rolled Stainless Steel",157219,"Metals",15,431281566,2003
"Iron & steel",1572,"Flat-Rolled Stainless Steel",157220,"Metals",15,257179509,2003
"Iron & steel",1572,"Hot-Rolled Stainless Steel Bars",157221,"Metals",15,9697159,2003
"Iron & steel",1572,"Other Stainless Steel Bars",157222,"Metals",15,99983811,2003
"Iron & steel",1572,"Stainless Steel Wire",157223,"Metals",15,58006616,2003
"Iron & steel",1572,"Steel Ingots",157224,"Metals",15,59377120,2003
"Iron & steel",1572,"Flat Flat-Rolled Steel",157225,"Metals",15,321292999,2003
"Iron & steel",1572,"Flat-Rolled Iron",157226,"Metals",15,174164439,2003
"Iron & steel",1572,"Steel Bars",157227,"Metals",15,17311393,2003
"Iron & steel",1572,"Other Steel Bars",157228,"Metals",15,213926833,2003
"Iron & steel",1572,"Steel Wire",157229,"Metals",15,58785389,2003
"Iron or steel articles",1573,"Iron Sheet Piling",157301,"Metals",15,45613783,2003
"Iron or steel articles",1573,"Iron Railway Products",157302,"Metals",15,71922821,2003
"Iron or steel articles",1573,"Cast Iron Pipes",157303,"Metals",15,70702468,2003
"Iron or steel articles",1573,"Iron Pipes",157304,"Metals",15,619623453,2003
"Iron or steel articles",1573,"Other Large Iron Pipes",157305,"Metals",15,91315485,2003
"Iron or steel articles",1573,"Other Small Iron Pipes",157306,"Metals",15,658674994,2003
"Iron or steel articles",1573,"Iron Pipe Fittings",157307,"Metals",15,792522860,2003
"Iron or steel articles",1573,"Iron Structures",157308,"Metals",15,575013605,2003
"Iron or steel articles",1573,"Large Iron Containers",157309,"Metals",15,122010265,2003
"Iron or steel articles",1573,"Small Iron Containers",157310,"Metals",15,215669979,2003
"Iron or steel articles",1573,"Iron Gas Containers",157311,"Metals",15,131677720,2003
"Iron or steel articles",1573,"Stranded Iron Wire",157312,"Metals",15,160091172,2003
"Iron or steel articles",1573,"Barbed Wire",157313,"Metals",15,8169242,2003
"Iron or steel articles",1573,"Iron Cloth",157314,"Metals",15,103538858,2003
"Iron or steel articles",1573,"Iron Chains",157315,"Metals",15,161004385,2003
"Iron or steel articles",1573,"Iron Anchors",157316,"Metals",15,7237641,2003
"Iron or steel articles",1573,"Iron Nails",157317,"Metals",15,54170385,2003
"Iron or steel articles",1573,"Iron Fasteners",157318,"Metals",15,1695183376,2003
"Iron or steel articles",1573,"Iron Sewing Needles",157319,"Metals",15,35114986,2003
"Iron or steel articles",1573,"Iron Springs",157320,"Metals",15,339736086,2003
"Iron or steel articles",1573,"Iron Stovetops",157321,"Metals",15,240178430,2003
"Iron or steel articles",1573,"Iron Radiators",157322,"Metals",15,185809485.00000003,2003
"Iron or steel articles",1573,"Iron Housewares",157323,"Metals",15,157767754,2003
"Iron or steel articles",1573,"Iron Toiletry",157324,"Metals",15,58940099,2003
"Iron or steel articles",1573,"Other Cast Iron Products",157325,"Metals",15,159911847,2003
"Iron or steel articles",1573,"Other Iron Products",157326,"Metals",15,2493208950,2003
"Copper articles",1574,"Precipitated Copper",157401,"Metals",15,15801325,2003
"Copper articles",1574,"Raw Copper",157402,"Metals",15,63004843,2003
"Copper articles",1574,"Refined Copper",157403,"Metals",15,291233034,2003
"Copper articles",1574,"Scrap Copper",157404,"Metals",15,717799419,2003
"Copper articles",1574,"Copper Alloys",157405,"Metals",15,8562821,2003
"Copper articles",1574,"Copper Powder",157406,"Metals",15,28289323,2003
"Copper articles",1574,"Copper Bars",157407,"Metals",15,172544294,2003
"Copper articles",1574,"Copper Wire",157408,"Metals",15,268109328,2003
"Copper articles",1574,"Copper Plating",157409,"Metals",15,235723957,2003
"Copper articles",1574,"Copper Foil",157410,"Metals",15,135914043,2003
"Copper articles",1574,"Copper Pipes",157411,"Metals",15,135562341,2003
"Copper articles",1574,"Copper Pipe Fittings",157412,"Metals",15,129959940,2003
"Copper articles",1574,"Stranded Copper Wire",157413,"Metals",15,128975658,2003
"Copper articles",1574,"Endless Copper Wire Bands",157414,"Metals",15,6333486,2003
"Copper articles",1574,"Copper Fasteners",157415,"Metals",15,54251231,2003
"Copper articles",1574,"Copper Springs",157416,"Metals",15,7022499,2003
"Copper articles",1574,"Copper Stovetops",157417,"Metals",15,2039501,2003
"Copper articles",1574,"Copper Housewares",157418,"Metals",15,14290078,2003
"Copper articles",1574,"Other Copper Products",157419,"Metals",15,196444641,2003
"Nickel articles",1575,"Nickel Mattes",157501,"Metals",15,2411306,2003
"Nickel articles",1575,"Raw Nickel",157502,"Metals",15,101870620,2003
"Nickel articles",1575,"Scrap Nickel",157503,"Metals",15,55986577,2003
"Nickel articles",1575,"Nickel Powder",157504,"Metals",15,25882463,2003
"Nickel articles",1575,"Nickel Bars",157505,"Metals",15,179641659,2003
"Nickel articles",1575,"Nickel Sheets",157506,"Metals",15,135174196,2003
"Nickel articles",1575,"Nickel Pipes",157507,"Metals",15,61383159,2003
"Nickel articles",1575,"Other Nickel Products",157508,"Metals",15,113187237,2003
"Aluminum articles",1576,"Raw Aluminium",157601,"Metals",15,420206883,2003
"Aluminum articles",1576,"Scrap Aluminium",157602,"Metals",15,638186747,2003
"Aluminum articles",1576,"Aluminium Powder",157603,"Metals",15,51894291,2003
"Aluminum articles",1576,"Aluminium Bars",157604,"Metals",15,265703083,2003
"Aluminum articles",1576,"Aluminium Wire",157605,"Metals",15,95524318,2003
"Aluminum articles",1576,"Aluminium Plating",157606,"Metals",15,1775813049,2003
"Aluminum articles",1576,"Aluminium Foil",157607,"Metals",15,390632072,2003
"Aluminum articles",1576,"Aluminium Pipes",157608,"Metals",15,154303051,2003
"Aluminum articles",1576,"Aluminium Pipe Fittings",157609,"Metals",15,89215281,2003
"Aluminum articles",1576,"Aluminium Structures",157610,"Metals",15,213687516,2003
"Aluminum articles",1576,"Large Aluminium Containers",157611,"Metals",15,30173717,2003
"Aluminum articles",1576,"Aluminium Cans",157612,"Metals",15,199993276,2003
"Aluminum articles",1576,"Aluminium Gas Containers",157613,"Metals",15,36784357,2003
"Aluminum articles",1576,"Stranded Aluminium Wire",157614,"Metals",15,29705174,2003
"Aluminum articles",1576,"Aluminium Housewares",157615,"Metals",15,79201194,2003
"Aluminum articles",1576,"Other Aluminium Products",157616,"Metals",15,833773643,2003
"Lead articles",1578,"Raw Lead",157801,"Metals",15,84479558,2003
"Lead articles",1578,"Scrap Lead",157802,"Metals",15,24368757,2003
"Lead articles",1578,"Lead Bars",157803,"Metals",15,13252307,2003
"Lead articles",1578,"Lead Sheets",157804,"Metals",15,3077540,2003
"Lead articles",1578,"Lead Pipes",157805,"Metals",15,732181,2003
"Lead articles",1578,"Other Lead Products",157806,"Metals",15,9577112,2003
"Zinc articles",1579,"Raw Zinc",157901,"Metals",15,20337740,2003
"Zinc articles",1579,"Scrap Waste",157902,"Metals",15,23075636,2003
"Zinc articles",1579,"Zinc Powder",157903,"Metals",15,12304903,2003
"Zinc articles",1579,"Zinc Bars",157904,"Metals",15,15991409,2003
"Zinc articles",1579,"Zinc Sheets",157905,"Metals",15,25719698,2003
"Zinc articles",1579,"Zinc Pipes",157906,"Metals",15,6158181,2003
"Zinc articles",1579,"Other Zinc Products",157907,"Metals",15,28936542,2003
"Tin articles",1580,"Raw Tin",158001,"Metals",15,23944356,2003
"Tin articles",1580,"Scrap Tin",158002,"Metals",15,8359181,2003
"Tin articles",1580,"Tin Bars",158003,"Metals",15,12965033,2003
"Tin articles",1580,"Tin Plating",158004,"Metals",15,5228321,2003
"Tin articles",1580,"Tin Foil",158005,"Metals",15,5665542,2003
"Tin articles",1580,"Tin pipes or tubes and pipe fittings",158006,"Metals",15,425453,2003
"Tin articles",1580,"Other Tin Products",158007,"Metals",15,10206414,2003
"Cermet articles",1581,"Tungsten",158101,"Metals",15,71455983,2003
"Cermet articles",1581,"Molybdenum",158102,"Metals",15,37041546,2003
"Cermet articles",1581,"Tantalum",158103,"Metals",15,277051530,2003
"Cermet articles",1581,"Magnesium",158104,"Metals",15,77822888,2003
"Cermet articles",1581,"Cobalt",158105,"Metals",15,96669927,2003
"Cermet articles",1581,"Bismuth",158106,"Metals",15,3933589,2003
"Cermet articles",1581,"Cadmium",158107,"Metals",15,2915256,2003
"Cermet articles",1581,"Titanium",158108,"Metals",15,435206508,2003
"Cermet articles",1581,"Zirconium",158109,"Metals",15,100631614,2003
"Cermet articles",1581,"Antimony",158110,"Metals",15,4579961,2003
"Cermet articles",1581,"Manganese",158111,"Metals",15,5967314,2003
"Cermet articles",1581,"Other Metals",158112,"Metals",15,141833677,2003
"Cermet articles",1581,"Cermets",158113,"Metals",15,38388904,2003
"Tools & cutlery",1582,"Garden Tools",158201,"Metals",15,28927214,2003
"Tools & cutlery",1582,"Hand Saws",158202,"Metals",15,198355054,2003
"Tools & cutlery",1582,"Hand Tools",158203,"Metals",15,131119606,2003
"Tools & cutlery",1582,"Wrenches",158204,"Metals",15,117211689,2003
"Tools & cutlery",1582,"Other Hand Tools",158205,"Metals",15,406971746,2003
"Tools & cutlery",1582,"Tool Sets",158206,"Metals",15,28306258,2003
